timestamp_utc,zone,price_eur_mwh,lag_1_24_abs,spike_regime,local_ridge_pred,graph_residual_ridge_pred,graph_residual_elm_pred
2020-02-05 03:00:00+00:00,DK_1,16.55,2.6899999999999995,False,17.8467228294538,17.81440126341101,18.282751587092356
2020-02-05 04:00:00+00:00,DK_1,16.92,0.6699999999999999,False,18.616946161081692,18.675328953718573,19.302990671448168
2020-02-05 05:00:00+00:00,DK_1,24.91,7.959999999999997,False,19.929384152765937,20.04988975784866,20.564199652060502
2020-02-05 06:00:00+00:00,DK_1,33.51,4.789999999999999,False,27.509010242085058,27.633098286341422,27.412280725269262
2020-02-05 07:00:00+00:00,DK_1,40.03,0.6600000000000037,False,35.07406527764465,35.1272640530642,34.31637614561417
2020-02-05 08:00:00+00:00,DK_1,34.15,6.550000000000004,False,40.0676224739107,40.11523372439409,38.91140729824685
2020-02-05 09:00:00+00:00,DK_1,25.0,4.25,False,34.2042880472276,34.23588528829634,32.91260575780335
2020-02-05 10:00:00+00:00,DK_1,17.95,4.030000000000001,False,25.57918183885049,25.653549608674926,25.149221031487585
2020-02-05 11:00:00+00:00,DK_1,17.7,9.120000000000001,False,18.82862989163301,18.938397723062018,19.71334565863066
2020-02-05 12:00:00+00:00,DK_1,17.51,8.73,False,18.605840179955155,18.757063000734462,19.85892500746324
2020-02-05 13:00:00+00:00,DK_1,17.38,9.509999999999998,False,18.559007735648382,18.747006391734853,20.172451269859394
2020-02-05 14:00:00+00:00,DK_1,17.34,11.670000000000002,False,18.33275223382719,18.587306113148504,20.378766908528494
2020-02-05 15:00:00+00:00,DK_1,17.5,14.080000000000002,False,18.302137736898317,18.545940007169538,20.475127152439764
2020-02-05 16:00:00+00:00,DK_1,17.61,22.42,True,19.06929891054858,19.45468802028302,20.030643038885927
2020-02-05 17:00:00+00:00,DK_1,17.43,23.689999999999998,True,18.818368351402913,19.189365352537113,19.339928753744015
2020-02-05 18:00:00+00:00,DK_1,17.07,23.490000000000002,True,18.31996640981477,18.549826099485667,18.376424185367323
2020-02-05 19:00:00+00:00,DK_1,16.5,15.75,False,17.057140876066367,17.26236664141329,17.599813528274474
2020-02-05 20:00:00+00:00,DK_1,16.27,13.629999999999999,False,16.377912351405158,16.557358311939915,16.742286033089655
2020-02-05 21:00:00+00:00,DK_1,15.74,14.09,False,16.05840418905204,16.37637347463698,16.388963811928033
2020-02-05 22:00:00+00:00,DK_1,14.96,11.200000000000001,False,15.368361571595004,15.705072723715322,15.621692780243333
2020-02-05 23:00:00+00:00,DK_1,14.71,1.3299999999999983,False,14.333767119061141,14.699556393086123,14.870559043885155
2020-02-06 00:00:00+00:00,DK_1,14.6,1.3699999999999974,False,14.314151336053454,14.646331247010654,15.13008917376424
2020-02-06 01:00:00+00:00,DK_1,14.52,1.4300000000000015,False,14.629619352409435,14.905897852998809,15.373081233250653
2020-02-06 02:00:00+00:00,DK_1,14.7,1.5899999999999999,False,14.84933104830132,15.04094964065471,15.471824635881507
2020-02-06 03:00:00+00:00,DK_1,15.13,1.8500000000000014,False,15.27651507356309,15.460309447176579,15.96493004590648
2020-02-06 04:00:00+00:00,DK_1,15.88,1.790000000000001,False,16.0908363149785,16.327814210104044,17.26049970940605
2020-02-06 05:00:00+00:00,DK_1,16.48,9.03,False,17.901595501601527,18.187298669724473,19.283705147432446
2020-02-06 06:00:00+00:00,DK_1,17.24,17.029999999999998,True,19.704152453898327,20.010320666447914,21.02415264849437
2020-02-06 07:00:00+00:00,DK_1,17.99,22.790000000000003,True,20.71666674131856,20.785542338470904,20.82170135701806
2020-02-06 08:00:00+00:00,DK_1,18.09,16.16,False,20.71669580156823,20.743772023337826,20.93798614737603
2020-02-06 09:00:00+00:00,DK_1,18.12,6.91,False,19.63690324175993,19.635716298040737,20.564468679043074
2020-02-06 10:00:00+00:00,DK_1,17.92,0.1700000000000017,False,18.87700715479654,18.842627163075377,19.89070209343168
2020-02-06 11:00:00+00:00,DK_1,17.74,0.22000000000000242,False,18.280084016728942,18.336347817429456,19.709332596044113
2020-02-06 12:00:00+00:00,DK_1,17.52,0.22999999999999687,False,17.988357229847438,18.13853543276556,19.64030225582838
2020-02-06 13:00:00+00:00,DK_1,17.58,0.14000000000000057,False,17.78529338782824,17.971796796653052,19.55522708163906
2020-02-06 14:00:00+00:00,DK_1,17.92,0.23999999999999844,False,17.768853393403653,17.968404535272423,19.58238399336912
2020-02-06 15:00:00+00:00,DK_1,28.11,0.4200000000000017,False,18.198228477570495,18.44914453431113,19.64315886594019
2020-02-06 16:00:00+00:00,DK_1,44.85,10.5,False,27.231340688162312,27.653117492297014,28.734631710894
2020-02-06 17:00:00+00:00,DK_1,45.71,27.42,True,41.11188465709095,41.49573556896646,42.17166680624871
2020-02-06 18:00:00+00:00,DK_1,28.39,28.64,True,41.51286732430442,41.7151426924212,41.73494784485637
2020-02-06 19:00:00+00:00,DK_1,33.38,11.89,False,26.881566846383542,26.944086870170207,26.963776132552717
2020-02-06 20:00:00+00:00,DK_1,37.98,17.110000000000003,True,31.238454955129647,31.458996793997166,31.17098715022301
2020-02-06 21:00:00+00:00,DK_1,37.66,22.239999999999995,True,35.07357757392625,35.381187869097445,34.7385222318652
2020-02-06 22:00:00+00:00,DK_1,33.58,22.699999999999996,True,34.8017782758198,35.05292650650245,33.73386574041143
2020-02-06 23:00:00+00:00,DK_1,33.32,18.869999999999997,True,30.621412218729457,30.863702373400724,29.66473179786721
2020-02-07 00:00:00+00:00,DK_1,32.18,18.72,True,30.515171766813513,30.732874303433046,29.437133675585663
2020-02-07 01:00:00+00:00,DK_1,28.1,17.66,True,29.809646557725305,29.765596692150154,28.75860959254027
2020-02-07 02:00:00+00:00,DK_1,25.0,13.400000000000002,False,26.78172146821801,26.801074819248488,25.38649539393586
2020-02-07 03:00:00+00:00,DK_1,25.0,9.87,False,24.565592225980826,24.63697261085663,23.220703719310613
2020-02-07 04:00:00+00:00,DK_1,26.35,9.12,False,25.663917674510007,25.773990596060806,24.256145741959884
2020-02-07 05:00:00+00:00,DK_1,40.68,9.870000000000001,False,27.836880002582532,28.019309264122985,26.79632627355665
2020-02-07 06:00:00+00:00,DK_1,47.87,23.44,True,40.58710743173882,40.827757668626184,40.307595782085166
2020-02-07 07:00:00+00:00,DK_1,56.96,29.88,True,46.81970161085312,46.90960575604634,46.251045299945986
2020-02-07 08:00:00+00:00,DK_1,47.0,38.870000000000005,True,54.29232538460451,54.2194273137377,53.51233295809992
2020-02-07 09:00:00+00:00,DK_1,41.81,28.88,True,45.68959655997879,45.740758741952305,44.73119616146778
2020-02-07 10:00:00+00:00,DK_1,38.52,23.89,True,40.96301147804655,41.09653810691978,40.34999865655869
2020-02-07 11:00:00+00:00,DK_1,37.16,20.780000000000005,True,37.78368256781791,37.90348349209854,37.46275199510487
2020-02-07 12:00:00+00:00,DK_1,34.43,19.639999999999997,True,36.29115438931265,36.44727614288132,36.525339958993406
2020-02-07 13:00:00+00:00,DK_1,32.53,16.85,False,33.71469289263656,33.947220119617214,34.374728018119605
2020-02-07 14:00:00+00:00,DK_1,31.84,14.61,False,31.80989635585049,32.11397227493611,32.76058791145097
2020-02-07 15:00:00+00:00,DK_1,37.52,3.7300000000000004,False,31.569369020991715,31.94096036185446,31.268508104628822
2020-02-07 16:00:00+00:00,DK_1,40.42,7.329999999999998,False,37.29334569062213,37.868200806850716,37.67248171569618
2020-02-07 17:00:00+00:00,DK_1,39.93,5.289999999999999,False,39.32376839246479,39.879951012247936,39.42862254774193
2020-02-07 18:00:00+00:00,DK_1,35.31,11.54,False,37.22075071902017,37.639372755311484,37.60406381504812
2020-02-07 19:00:00+00:00,DK_1,15.64,1.9299999999999997,False,33.10858688133589,33.55407929320877,32.82617293511003
2020-02-07 20:00:00+00:00,DK_1,15.42,22.339999999999996,True,16.50605695771025,16.750860399720814,17.257513910464333
2020-02-07 21:00:00+00:00,DK_1,14.92,22.239999999999995,True,16.00674916271821,16.277475478284618,16.676910882310363
2020-02-07 22:00:00+00:00,DK_1,14.67,18.659999999999997,True,15.09942580594507,15.342525280671632,15.692279342575032
2020-02-07 23:00:00+00:00,DK_1,13.85,18.65,True,14.331751514183397,14.54466664224582,14.769678866692367
2020-02-08 00:00:00+00:00,DK_1,13.66,18.33,True,13.645579257690933,13.864230370021529,14.863051371092194
2020-02-08 01:00:00+00:00,DK_1,13.39,14.440000000000001,False,13.490035696764926,13.707150966146289,14.23744828518598
2020-02-08 02:00:00+00:00,DK_1,13.2,11.61,False,13.217054274791057,13.372871753335653,13.543074065076395
2020-02-08 03:00:00+00:00,DK_1,13.11,11.8,False,13.47748340477716,13.617430854578895,13.696925601188566
2020-02-08 04:00:00+00:00,DK_1,13.06,13.240000000000002,False,13.756655888912805,13.82564490755776,13.974881057757196
