dataset,zone,date,capacity_mwh,method,revenue,hindsight_revenue,regret,battery_revenue,flex_value,imbalance_penalty,negative_revenue
OPSD,DK_2,2016-07-30,1.0,Rolling-28d mean FTO,0.6863839631494322,4.963295652173914,4.276911689024482,-0.5381173913043398,2.341500000000002,1.1169986455462302,0
OPSD,DK_2,2016-07-30,1.0,Robust quantile FTO,2.091736999709645,4.963295652173914,2.8715586524642696,0.20708260869565365,2.8274999999999992,0.9428456089860078,0
OPSD,DK_2,2016-07-30,1.0,Hindsight optimum,4.963295652173914,4.963295652173914,0.0,1.3887956521739149,3.5744999999999996,0.0,0
OPSD,DK_2,2016-07-31,1.0,Prev-day FTO,7.175985007595501,8.29551304347827,1.1195280358827686,3.436621739130441,4.618500000000001,0.8791367315349411,0
OPSD,DK_2,2016-07-31,1.0,Rolling-28d mean FTO,0.9675025047780573,8.29551304347827,7.328010538700212,-0.4852826086956519,2.137499999999998,0.6847148865262888,0
OPSD,DK_2,2016-07-31,1.0,Robust quantile FTO,2.388355984592348,8.29551304347827,5.907157058885922,0.43011739130434634,2.7344999999999984,0.7762614067119968,0
OPSD,DK_2,2016-07-31,1.0,Hindsight optimum,8.29551304347827,8.29551304347827,0.0,3.591513043478269,4.7040000000000015,0.0,0
OPSD,DK_2,2016-08-01,1.0,Prev-day FTO,1.3640480839892617,11.282730434782613,9.91868235079335,-0.39679130434782195,2.6430000000000007,0.8821606116629169,0
OPSD,DK_2,2016-08-01,1.0,Rolling-28d mean FTO,9.598434706517752,11.282730434782613,1.6842957282648605,4.6515304347826145,5.514,0.5670957282648613,0
OPSD,DK_2,2016-08-01,1.0,Robust quantile FTO,9.062492555352883,11.282730434782613,2.22023787942973,4.265130434782616,5.262000000000001,0.4646378794297342,0
OPSD,DK_2,2016-08-01,1.0,Hindsight optimum,11.282730434782613,11.282730434782613,0.0,5.327730434782612,5.955,0.0,0
OPSD,DK_2,2016-08-02,1.0,Prev-day FTO,9.216777870840128,13.67886956521739,4.462091694377262,4.617486956521745,5.721000000000002,1.1217090856816192,0
OPSD,DK_2,2016-08-02,1.0,Rolling-28d mean FTO,10.92929796341675,13.67886956521739,2.749571601800639,5.525986956521741,6.3135,0.9101889931049912,0
OPSD,DK_2,2016-08-02,1.0,Robust quantile FTO,11.006575142828865,13.67886956521739,2.672294422388525,5.6317869565217435,6.382500000000001,1.007711813692879,0
OPSD,DK_2,2016-08-02,1.0,Hindsight optimum,13.67886956521739,13.67886956521739,0.0,6.6618695652173905,7.017,0.0,0
OPSD,DK_2,2016-08-03,1.0,Prev-day FTO,10.399919937869722,14.100504347826096,3.700584409956374,6.320973913043481,6.624000000000001,2.5450539751737606,0
OPSD,DK_2,2016-08-03,1.0,Rolling-28d mean FTO,11.241480056511305,14.100504347826096,2.8590242913147907,6.056113043478266,6.543000000000003,1.3576329869669639,0
OPSD,DK_2,2016-08-03,1.0,Robust quantile FTO,10.789618583795951,14.100504347826096,3.310885764030145,5.837613043478264,6.4005,1.4484944596823144,0
OPSD,DK_2,2016-08-03,1.0,Hindsight optimum,14.100504347826096,14.100504347826096,0.0,7.023504347826094,7.077000000000003,0.0,0
OPSD,DK_2,2016-08-04,1.0,Prev-day FTO,9.243324122099429,15.426417391304351,6.183093269204923,4.8517695652173884,5.692499999999996,1.3009454431179552,0
OPSD,DK_2,2016-08-04,1.0,Rolling-28d mean FTO,13.81417909369418,15.426417391304351,1.6122382976101708,7.4686173913043525,7.137000000000001,0.7914382976101729,0
OPSD,DK_2,2016-08-04,1.0,Robust quantile FTO,14.010084474304758,15.426417391304351,1.4163329169995933,7.588217391304347,7.214999999999999,0.7931329169995898,0
OPSD,DK_2,2016-08-04,1.0,Hindsight optimum,15.426417391304351,15.426417391304351,0.0,7.965417391304349,7.461000000000001,0.0,0
OPSD,DK_2,2016-08-05,1.0,Prev-day FTO,9.840410632761113,15.66896521739131,5.828554584630197,5.42226521739131,6.241500000000002,1.823354584630198,0
OPSD,DK_2,2016-08-05,1.0,Rolling-28d mean FTO,14.173510887939056,15.66896521739131,1.4954543294522544,7.846465217391309,7.822500000000001,1.4954543294522535,0
OPSD,DK_2,2016-08-05,1.0,Robust quantile FTO,13.346667615720108,15.66896521739131,2.3222976016712025,7.218565217391305,7.412999999999998,1.2848976016711937,0
OPSD,DK_2,2016-08-05,1.0,Hindsight optimum,15.66896521739131,15.66896521739131,0.0,7.846465217391309,7.822500000000001,0.0,0
OPSD,DK_2,2016-08-06,1.0,Prev-day FTO,1.4692199532336736,7.822217391304351,6.352997438070677,1.171047826086955,3.331499999999999,3.0333278728532798,0
OPSD,DK_2,2016-08-06,1.0,Rolling-28d mean FTO,2.8769736995926243,7.822217391304351,4.945243691711727,1.171047826086955,3.331499999999999,1.625574126494329,0
OPSD,DK_2,2016-08-06,1.0,Robust quantile FTO,2.568366803149601,7.822217391304351,5.25385058815475,1.1779478260869602,3.336000000000001,1.9455810229373602,0
OPSD,DK_2,2016-08-06,1.0,Hindsight optimum,7.822217391304351,7.822217391304351,0.0,3.275717391304351,4.5465,0.0,0
OPSD,DK_2,2016-08-07,1.0,Prev-day FTO,19.769376362119655,23.019547826086963,3.250171463967309,11.718265217391306,9.1455,1.0943888552716479,0
OPSD,DK_2,2016-08-07,1.0,Rolling-28d mean FTO,15.819468910528746,23.019547826086963,7.200078915558217,9.90304782608696,7.9995,2.0830789155582123,0
OPSD,DK_2,2016-08-07,1.0,Robust quantile FTO,17.217620375521424,23.019547826086963,5.80192745056554,10.687347826086961,8.511000000000003,1.9807274505655412,0
OPSD,DK_2,2016-08-07,1.0,Hindsight optimum,23.019547826086963,23.019547826086963,0.0,13.083547826086962,9.936000000000002,0.0,0
OPSD,DK_2,2016-08-08,1.0,Prev-day FTO,14.16315351086822,24.63793043478261,10.47477692391439,8.262004347826089,7.1834999999999996,1.2823508369578671,0
OPSD,DK_2,2016-08-08,1.0,Rolling-28d mean FTO,19.47356604468206,24.63793043478261,5.164364390100552,12.528286956521736,9.602999999999996,2.657720911839674,0
OPSD,DK_2,2016-08-08,1.0,Robust quantile FTO,19.525534899313737,24.63793043478261,5.112395535468874,12.65938695652174,9.688499999999998,2.8223520572080005,0
OPSD,DK_2,2016-08-08,1.0,Hindsight optimum,24.63793043478261,24.63793043478261,0.0,14.13493043478261,10.503000000000002,0.0,0
OPSD,DK_2,2016-08-09,1.0,Prev-day FTO,17.022166800416937,18.919043478260875,1.896876677843938,9.547543478260874,8.326500000000001,0.8518766778439351,0
OPSD,DK_2,2016-08-09,1.0,Rolling-28d mean FTO,15.728746060516976,18.919043478260875,3.190297417743899,10.177326086956523,8.737499999999999,3.186080026439548,0
OPSD,DK_2,2016-08-09,1.0,Robust quantile FTO,14.481328233975887,18.919043478260875,4.437715244284988,9.544826086956522,8.325,3.388497852980634,0
OPSD,DK_2,2016-08-09,1.0,Hindsight optimum,18.919043478260875,18.919043478260875,0.0,10.180043478260874,8.739,0.0,0
OPSD,DK_2,2016-08-10,1.0,Prev-day FTO,17.207172154865805,20.581669565217396,3.374497410351591,9.547947826086958,8.537999999999998,0.8787756712211535,0
OPSD,DK_2,2016-08-10,1.0,Rolling-28d mean FTO,15.956955371392004,20.581669565217396,4.624714193825392,9.566969565217395,8.548499999999999,2.1585141938253916,0
OPSD,DK_2,2016-08-10,1.0,Robust quantile FTO,16.368100049979073,20.581669565217396,4.213569515238323,9.801569565217395,8.701500000000001,2.134969515238322,0
OPSD,DK_2,2016-08-10,1.0,Hindsight optimum,20.581669565217396,20.581669565217396,0.0,11.059669565217394,9.522,0.0,0
OPSD,DK_2,2016-08-11,1.0,Prev-day FTO,20.260751762952577,23.891800000000014,3.6310482370474375,11.818395652173923,10.282500000000004,1.8401438892213473,0
OPSD,DK_2,2016-08-11,1.0,Rolling-28d mean FTO,19.736346680789868,23.891800000000014,4.155453319210146,11.091595652173925,9.808500000000004,1.1637489713840616,0
OPSD,DK_2,2016-08-11,1.0,Robust quantile FTO,19.736346680789868,23.891800000000014,4.155453319210146,11.091595652173925,9.808500000000004,1.1637489713840616,0
OPSD,DK_2,2016-08-11,1.0,Hindsight optimum,23.891800000000014,23.891800000000014,0.0,12.92230000000001,10.969500000000004,0.0,0
OPSD,DK_2,2016-08-12,1.0,Prev-day FTO,13.164800925733061,17.237956521739136,4.073155596006075,8.191026086956523,7.823999999999999,2.8502251612234595,0
OPSD,DK_2,2016-08-12,1.0,Rolling-28d mean FTO,8.540598953647715,17.237956521739136,8.697357568091421,5.240782608695657,6.054000000000002,2.7541836550479446,0
OPSD,DK_2,2016-08-12,1.0,Robust quantile FTO,8.540598953647715,17.237956521739136,8.697357568091421,5.240782608695657,6.054000000000002,2.7541836550479446,0
OPSD,DK_2,2016-08-12,1.0,Hindsight optimum,17.237956521739136,17.237956521739136,0.0,8.968456521739135,8.2695,0.0,0
OPSD,DK_2,2016-08-13,1.0,Prev-day FTO,2.230716965575864,14.83591304347826,12.605196077902397,2.433256521739132,3.769499999999999,3.972039556163267,0
OPSD,DK_2,2016-08-13,1.0,Rolling-28d mean FTO,9.551196128768133,14.83591304347826,5.284716914710128,6.114817391304353,5.772,2.3356212625362196,0
OPSD,DK_2,2016-08-13,1.0,Robust quantile FTO,9.767274807249184,14.83591304347826,5.068638236229077,6.4460173913043555,5.988000000000002,2.666742584055175,0
OPSD,DK_2,2016-08-13,1.0,Hindsight optimum,14.83591304347826,14.83591304347826,0.0,7.932913043478262,6.903,0.0,0
OPSD,DK_2,2016-08-14,1.0,Prev-day FTO,12.851681101646765,16.1880347826087,3.3363536809619347,8.21386086956522,7.35,2.712179767918454,0
OPSD,DK_2,2016-08-14,1.0,Rolling-28d mean FTO,-3.5022997787186965,16.1880347826087,19.690334561327397,-2.127234782608692,0.6480000000000011,2.0230649961100053,1
OPSD,DK_2,2016-08-14,1.0,Robust quantile FTO,0.33171479732437903,16.1880347826087,15.85631998528432,0.09686521739130782,2.0985000000000014,1.8636504200669302,0
OPSD,DK_2,2016-08-14,1.0,Hindsight optimum,16.1880347826087,16.1880347826087,0.0,8.6160347826087,7.572,0.0,0
OPSD,DK_2,2016-08-15,1.0,Prev-day FTO,-3.976697773708504,18.654939130434784,22.63163690414329,-2.5108434782608704,1.7909999999999975,3.2568542954476314,1
OPSD,DK_2,2016-08-15,1.0,Rolling-28d mean FTO,14.445303756727911,18.654939130434784,4.209635373706872,8.620852173913047,8.082,2.257548417185136,0
OPSD,DK_2,2016-08-15,1.0,Robust quantile FTO,13.033068233646551,18.654939130434784,5.6218708967882325,7.804352173913042,7.549499999999999,2.320783940266489,0
OPSD,DK_2,2016-08-15,1.0,Hindsight optimum,18.654939130434784,18.654939130434784,0.0,9.825939130434787,8.828999999999999,0.0,0
OPSD,DK_2,2016-08-16,1.0,Prev-day FTO,11.89324933153694,14.727199999999998,2.833950668463059,6.378199999999996,6.638999999999997,1.1239506684630534,0
OPSD,DK_2,2016-08-16,1.0,Rolling-28d mean FTO,11.014367410016634,14.727199999999998,3.712832589983364,7.115043478260862,7.121999999999994,3.2226760682442213,0
OPSD,DK_2,2016-08-16,1.0,Robust quantile FTO,11.228844491235632,14.727199999999998,3.498355508764366,7.117343478260867,7.123499999999997,3.011998987025232,0
OPSD,DK_2,2016-08-16,1.0,Hindsight optimum,14.727199999999998,14.727199999999998,0.0,7.4132,7.313999999999998,0.0,0
OPSD,DK_2,2016-08-17,1.0,Prev-day FTO,16.7096452782134,20.157043478260874,3.4473982000474734,8.955743478260874,8.3475,0.5935982000474733,0
OPSD,DK_2,2016-08-17,1.0,Rolling-28d mean FTO,16.388064707610607,20.157043478260874,3.7689787706502678,10.204926086956526,9.187500000000002,3.004361379345919,0
OPSD,DK_2,2016-08-17,1.0,Robust quantile FTO,15.720992920223546,20.157043478260874,4.436050558037328,9.820826086956522,8.937,3.0368331667329738,0
OPSD,DK_2,2016-08-17,1.0,Hindsight optimum,20.157043478260874,20.157043478260874,0.0,10.683043478260874,9.473999999999998,0.0,0
OPSD,DK_2,2016-08-18,1.0,Prev-day FTO,12.634442752070326,16.53566086956522,3.901218117494894,6.575639130434787,6.859500000000001,0.8006963783644623,0
OPSD,DK_2,2016-08-18,1.0,Rolling-28d mean FTO,12.68333427962228,16.53566086956522,3.8523265899429404,7.551560869565222,7.456500000000001,2.3247265899429435,0
OPSD,DK_2,2016-08-18,1.0,Robust quantile FTO,12.650046108693653,16.53566086956522,3.885614760871567,7.604460869565223,7.491,2.44541476087157,0
OPSD,DK_2,2016-08-18,1.0,Hindsight optimum,16.53566086956522,16.53566086956522,0.0,8.47616086956522,8.059499999999998,0.0,0
OPSD,DK_2,2016-08-19,1.0,Prev-day FTO,12.440424685042473,24.99253043478261,12.552105749740136,6.496091304347832,7.063500000000002,1.1191666193053598,0
OPSD,DK_2,2016-08-19,1.0,Rolling-28d mean FTO,17.384396887314573,24.99253043478261,7.608133547468036,10.826991304347832,9.888,3.33059441703326,0
OPSD,DK_2,2016-08-19,1.0,Robust quantile FTO,13.765049830696384,24.99253043478261,11.227480604086225,8.552291304347822,8.404499999999997,3.1917414736514322,0
OPSD,DK_2,2016-08-19,1.0,Hindsight optimum,24.99253043478261,24.99253043478261,0.0,13.459030434782608,11.533499999999998,0.0,0
OPSD,DK_2,2016-08-20,1.0,Prev-day FTO,10.68611084981882,12.650313043478263,1.9642021936594425,5.8503217391304325,6.537,1.701210889311611,0
OPSD,DK_2,2016-08-20,1.0,Rolling-28d mean FTO,11.19150687316764,12.650313043478263,1.4588061703106234,6.011313043478264,6.6389999999999985,1.4588061703106228,0
OPSD,DK_2,2016-08-20,1.0,Robust quantile FTO,9.163768656339201,12.650313043478263,3.4865443871390625,5.14882173913043,6.079499999999998,2.0645530827912255,0
OPSD,DK_2,2016-08-20,1.0,Hindsight optimum,12.650313043478263,12.650313043478263,0.0,6.011313043478264,6.6389999999999985,0.0,0
OPSD,DK_2,2016-08-21,1.0,Prev-day FTO,5.707105268762441,9.222339130434785,3.5152338616723435,2.326721739130427,4.2389999999999946,0.8586164703679808,0
OPSD,DK_2,2016-08-21,1.0,Rolling-28d mean FTO,5.375582052727553,9.222339130434785,3.846757077707232,2.3267217391304342,4.238999999999998,1.1901396864028795,0
OPSD,DK_2,2016-08-21,1.0,Robust quantile FTO,6.167700498443054,9.222339130434785,3.0546386319917307,3.109991304347826,4.754999999999998,1.6972908059047702,0
OPSD,DK_2,2016-08-21,1.0,Hindsight optimum,9.222339130434785,9.222339130434785,0.0,3.934839130434785,5.2875,0.0,0
OPSD,DK_2,2016-08-22,1.0,Prev-day FTO,20.556255528023822,32.48551304347828,11.929257515454456,11.641321739130436,10.320000000000002,1.4050662111066174,0
OPSD,DK_2,2016-08-22,1.0,Rolling-28d mean FTO,27.787969748752225,32.48551304347828,4.697543294726053,16.035747826086954,13.245,1.4927780773347263,0
OPSD,DK_2,2016-08-22,1.0,Robust quantile FTO,22.65330260892655,32.48551304347828,9.83221043455173,12.584591304347821,10.883999999999995,0.8152886954212688,0
OPSD,DK_2,2016-08-22,1.0,Hindsight optimum,32.48551304347828,32.48551304347828,0.0,18.05851304347827,14.427000000000003,0.0,0
OPSD,DK_2,2016-08-23,1.0,Prev-day FTO,24.916071001987433,28.134791304347836,3.2187203023604027,14.537760869565219,12.031500000000001,1.6531898675777863,0
OPSD,DK_2,2016-08-23,1.0,Rolling-28d mean FTO,26.13524788326315,28.134791304347836,1.9995434210846845,15.545291304347831,12.589500000000001,1.9995434210846814,0
OPSD,DK_2,2016-08-23,1.0,Robust quantile FTO,23.585089542650504,28.134791304347836,4.549701761697332,14.057191304347828,11.619000000000002,2.0911017616973284,0
OPSD,DK_2,2016-08-23,1.0,Hindsight optimum,28.134791304347836,28.134791304347836,0.0,15.545291304347835,12.589500000000003,0.0,0
OPSD,DK_2,2016-08-24,1.0,Prev-day FTO,26.975103409418132,29.657973913043485,2.6828705036253524,15.599430434782615,12.835500000000003,1.4598270253644878,0
OPSD,DK_2,2016-08-24,1.0,Rolling-28d mean FTO,25.68438585935561,29.657973913043485,3.973588053687873,15.599430434782601,12.835499999999994,2.750544575426982,0
OPSD,DK_2,2016-08-24,1.0,Robust quantile FTO,19.1236495346344,29.657973913043485,10.534324378409085,11.309930434782604,10.037999999999993,2.2242809001481985,0
OPSD,DK_2,2016-08-24,1.0,Hindsight optimum,29.657973913043485,29.657973913043485,0.0,16.387473913043483,13.270500000000002,0.0,0
OPSD,DK_2,2016-08-25,1.0,Prev-day FTO,16.162959059278,21.161860869565217,4.998901810287219,9.674713043478267,8.64,2.1517539842002686,0
OPSD,DK_2,2016-08-25,1.0,Rolling-28d mean FTO,17.26455663832997,21.161860869565217,3.897304231235246,9.854060869565224,8.739,1.3285042312352522,0
OPSD,DK_2,2016-08-25,1.0,Robust quantile FTO,18.050901605956323,21.161860869565217,3.110959263608894,10.18526086956522,8.955,1.0893592636088938,0
OPSD,DK_2,2016-08-25,1.0,Hindsight optimum,21.161860869565217,21.161860869565217,0.0,11.408860869565217,9.752999999999998,0.0,0
OPSD,DK_2,2016-08-26,1.0,Prev-day FTO,13.268863283552848,15.855878260869563,2.5870149773167146,7.527378260869568,7.3215,1.5800149773167196,0
OPSD,DK_2,2016-08-26,1.0,Rolling-28d mean FTO,12.177931696745299,15.855878260869563,3.677946564124264,6.738478260869567,6.8069999999999995,1.3675465641242657,0
OPSD,DK_2,2016-08-26,1.0,Robust quantile FTO,11.644338021796058,15.855878260869563,4.211540239073505,6.306078260869569,6.5249999999999995,1.1867402390735093,0
OPSD,DK_2,2016-08-26,1.0,Hindsight optimum,15.855878260869563,15.855878260869563,0.0,8.136878260869565,7.7189999999999985,0.0,0
OPSD,DK_2,2016-08-27,1.0,Prev-day FTO,5.846563732218257,15.792930434782619,9.946366702564362,3.247004347826092,4.5765,1.9769406156078353,0
OPSD,DK_2,2016-08-27,1.0,Rolling-28d mean FTO,0.13836677009185905,15.792930434782619,15.65456366469076,-1.1505956521739087,1.7085000000000001,0.4195375777342324,0
OPSD,DK_2,2016-08-27,1.0,Robust quantile FTO,6.163410731859583,15.792930434782619,9.629519702923035,2.665104347826091,4.197,0.6986936159665074,0
OPSD,DK_2,2016-08-27,1.0,Hindsight optimum,15.792930434782619,15.792930434782619,0.0,8.114430434782616,7.678500000000003,0.0,0
OPSD,DK_2,2016-08-28,1.0,Prev-day FTO,0.5234923147207493,15.012530434782612,14.489038120061862,-0.9800782608695648,2.4329999999999976,0.9294294244096835,0
OPSD,DK_2,2016-08-28,1.0,Rolling-28d mean FTO,7.150010754215095,15.012530434782612,7.862519680567517,4.785126086956527,5.4525000000000015,3.087615332741433,0
OPSD,DK_2,2016-08-28,1.0,Robust quantile FTO,11.556047351594156,15.012530434782612,3.4564830831884557,6.779226086956527,6.753000000000001,1.9761787353623705,0
OPSD,DK_2,2016-08-28,1.0,Hindsight optimum,15.012530434782612,15.012530434782612,0.0,7.733030434782613,7.2795,0.0,0
OPSD,DK_2,2016-08-29,1.0,Prev-day FTO,6.275949040639206,20.607843478260868,14.331894437621663,3.8910217391304407,5.2905000000000015,2.9055726984912367,0
OPSD,DK_2,2016-08-29,1.0,Rolling-28d mean FTO,14.014436500435993,20.607843478260868,6.593406977824875,8.80364347826087,8.217,3.00620697782488,0
OPSD,DK_2,2016-08-29,1.0,Robust quantile FTO,10.119489015225856,20.607843478260868,10.488354463035012,6.660043478260874,6.819000000000001,3.3595544630350185,0
OPSD,DK_2,2016-08-29,1.0,Hindsight optimum,20.607843478260868,20.607843478260868,0.0,10.974843478260869,9.633,0.0,0
OPSD,DK_2,2016-08-30,1.0,Prev-day FTO,19.160388719975785,26.231982608695656,7.071593888719871,11.934382608695657,10.338000000000003,3.1119938887198746,0
OPSD,DK_2,2016-08-30,1.0,Rolling-28d mean FTO,18.069792238594506,26.231982608695656,8.16219037010115,10.425582608695656,9.354000000000001,1.7097903701011499,0
OPSD,DK_2,2016-08-30,1.0,Robust quantile FTO,22.154989073108045,26.231982608695656,4.0769935355876115,13.206282608695652,11.167499999999999,2.2187935355876043,0
OPSD,DK_2,2016-08-30,1.0,Hindsight optimum,26.231982608695656,26.231982608695656,0.0,14.330982608695656,11.901,0.0,0
OPSD,DK_2,2016-08-31,1.0,Prev-day FTO,18.046294362996726,27.9698347826087,9.923540419611975,10.910391304347826,9.572999999999999,2.4370969413511023,0
OPSD,DK_2,2016-08-31,1.0,Rolling-28d mean FTO,20.367520280249916,27.9698347826087,7.602314502358784,12.78489130434783,10.795499999999999,3.2128710240979115,0
OPSD,DK_2,2016-08-31,1.0,Robust quantile FTO,19.55328967637655,27.9698347826087,8.41654510623215,12.163891304347835,10.390500000000001,3.0011016279712863,0
OPSD,DK_2,2016-08-31,1.0,Hindsight optimum,27.9698347826087,27.9698347826087,0.0,15.455334782608698,12.5145,0.0,0
OPSD,DK_2,2016-09-01,1.0,Prev-day FTO,16.702315394469295,20.045339130434797,3.3430237359655024,9.497369565217394,8.728499999999999,1.5235541707480973,0
OPSD,DK_2,2016-09-01,1.0,Rolling-28d mean FTO,12.216204527436354,20.045339130434797,7.829134602998444,7.0689391304347815,7.055999999999998,1.9087346029984245,0
OPSD,DK_2,2016-09-01,1.0,Robust quantile FTO,13.51609677003642,20.045339130434797,6.529242360398378,7.78193913043479,7.521000000000002,1.7868423603983699,0
OPSD,DK_2,2016-09-01,1.0,Hindsight optimum,20.045339130434797,20.045339130434797,0.0,10.652339130434793,9.393000000000004,0.0,0
OPSD,DK_2,2016-09-02,1.0,Prev-day FTO,15.532942765283028,17.571252173913045,2.038309408630017,8.48025217391304,8.102999999999996,1.0503094086300098,0
OPSD,DK_2,2016-09-02,1.0,Rolling-28d mean FTO,13.427528352481254,17.571252173913045,4.1437238214317915,7.150852173913048,7.236000000000001,0.9593238214317951,0
OPSD,DK_2,2016-09-02,1.0,Robust quantile FTO,11.936959611994308,17.571252173913045,5.634292561918738,6.244652173913046,6.645000000000001,0.9526925619187392,0
OPSD,DK_2,2016-09-02,1.0,Hindsight optimum,17.571252173913045,17.571252173913045,0.0,9.078252173913047,8.493,0.0,0
OPSD,DK_2,2016-09-03,1.0,Prev-day FTO,3.807914719123707,15.193843478260868,11.385928759137162,2.3462173913043465,4.196999999999998,2.7353026721806377,0
OPSD,DK_2,2016-09-03,1.0,Rolling-28d mean FTO,2.8995560517419245,15.193843478260868,12.294287426518943,1.5205173913043453,3.658499999999998,2.279461339562419,0
OPSD,DK_2,2016-09-03,1.0,Robust quantile FTO,11.705799215642779,15.193843478260868,3.4880442626180894,6.164217391304351,6.687000000000002,1.145418175661574,0
OPSD,DK_2,2016-09-03,1.0,Hindsight optimum,15.193843478260868,15.193843478260868,0.0,7.59184347826087,7.6019999999999985,0.0,0
OPSD,DK_2,2016-09-04,1.0,Prev-day FTO,9.20177537679129,12.835104347826089,3.6333289710348,5.197482608695651,5.731499999999999,1.72720723190436,0
OPSD,DK_2,2016-09-04,1.0,Rolling-28d mean FTO,2.888305695581097,12.835104347826089,9.946798652244992,0.9123391304347841,2.9970000000000003,1.0210334348536874,0
OPSD,DK_2,2016-09-04,1.0,Robust quantile FTO,6.738066201982512,12.835104347826089,6.097038145843577,3.214639130434783,4.498499999999999,0.9750729284522701,0
OPSD,DK_2,2016-09-04,1.0,Hindsight optimum,12.835104347826089,12.835104347826089,0.0,6.4016043478260904,6.4334999999999996,0.0,0
OPSD,DK_2,2016-09-05,1.0,Prev-day FTO,15.412240919413055,31.193078260869548,15.780837341456493,8.95614347826087,8.629499999999998,2.1734025588478163,0
OPSD,DK_2,2016-09-05,1.0,Rolling-28d mean FTO,26.348585422677804,31.193078260869548,4.844492838191744,15.142404347826087,12.409499999999998,1.2033189251482803,0
OPSD,DK_2,2016-09-05,1.0,Robust quantile FTO,22.169918225723702,31.193078260869548,9.023160035145846,13.141404347826086,11.104499999999998,2.075986122102383,0
OPSD,DK_2,2016-09-05,1.0,Hindsight optimum,31.193078260869548,31.193078260869548,0.0,17.363078260869553,13.829999999999993,0.0,0
OPSD,DK_2,2016-09-06,1.0,Prev-day FTO,3.8919595527270823,29.975234782608695,26.08327522988161,2.330613043478259,4.213499999999996,2.652153490751173,0
OPSD,DK_2,2016-09-06,1.0,Rolling-28d mean FTO,22.720564455144565,29.975234782608695,7.2546703274641295,13.38992173913044,11.235000000000001,1.9043572839858762,0
OPSD,DK_2,2016-09-06,1.0,Robust quantile FTO,21.426224787463326,29.975234782608695,8.549009995145369,12.559621739130439,10.693499999999998,1.82689695166711,0
OPSD,DK_2,2016-09-06,1.0,Hindsight optimum,29.975234782608695,29.975234782608695,0.0,16.703234782608696,13.271999999999997,0.0,0
OPSD,DK_2,2016-09-07,1.0,Prev-day FTO,23.26073740246175,28.291182608695657,5.030445206233907,13.422021739130436,11.1495,1.3107843366686842,0
OPSD,DK_2,2016-09-07,1.0,Rolling-28d mean FTO,19.506290999080754,28.291182608695657,8.784891609614903,11.49119565217391,9.718499999999999,1.7034046530931557,0
OPSD,DK_2,2016-09-07,1.0,Robust quantile FTO,25.716544113822952,28.291182608695657,2.574638494872705,15.286195652173912,12.193499999999998,1.7631515383509577,0
OPSD,DK_2,2016-09-07,1.0,Hindsight optimum,28.291182608695657,28.291182608695657,0.0,15.778182608695655,12.513000000000002,0.0,0
OPSD,DK_2,2016-09-08,1.0,Prev-day FTO,21.023190555075,22.48500869565217,1.4618181405771686,11.952160869565219,10.3515,1.2804703144902196,0
OPSD,DK_2,2016-09-08,1.0,Rolling-28d mean FTO,20.05866966383827,22.48500869565217,2.4263390318138995,11.586008695652176,10.101,1.6283390318139042,0
OPSD,DK_2,2016-09-08,1.0,Robust quantile FTO,19.13170949136989,22.48500869565217,3.35329920428228,10.90290869565218,9.6555,1.426699204282291,0
OPSD,DK_2,2016-09-08,1.0,Hindsight optimum,22.48500869565217,22.48500869565217,0.0,12.069008695652172,10.415999999999999,0.0,0
OPSD,DK_2,2016-09-09,1.0,Prev-day FTO,21.81067606886717,23.311382608695652,1.5007065398284816,11.87726086956522,10.359000000000002,0.42558480069805016,0
OPSD,DK_2,2016-09-09,1.0,Rolling-28d mean FTO,21.473351878638052,23.311382608695652,1.8380307300576,12.15786086956522,10.541999999999998,1.2265089909271667,0
OPSD,DK_2,2016-09-09,1.0,Robust quantile FTO,20.893399117935555,23.311382608695652,2.417983490760097,11.87726086956522,10.359000000000002,1.3428617516296677,0
OPSD,DK_2,2016-09-09,1.0,Hindsight optimum,23.311382608695652,23.311382608695652,0.0,12.551882608695657,10.759499999999997,0.0,0
OPSD,DK_2,2016-09-10,1.0,Prev-day FTO,3.8864039201498577,8.49518260869565,4.608778688545792,1.6235478260869591,3.7079999999999997,1.4451439059371016,0
OPSD,DK_2,2016-09-10,1.0,Rolling-28d mean FTO,4.141657841318224,8.49518260869565,4.353524767377426,1.9523521739130416,3.8894999999999986,1.7001943325948157,0
OPSD,DK_2,2016-09-10,1.0,Robust quantile FTO,5.309688366388756,8.49518260869565,3.185494242306894,2.633152173913043,4.3335,1.6569638075242867,0
OPSD,DK_2,2016-09-10,1.0,Hindsight optimum,8.49518260869565,8.49518260869565,0.0,3.5841826086956523,4.910999999999999,0.0,0
OPSD,DK_2,2016-09-11,1.0,Prev-day FTO,15.765300493114779,23.183669565217393,7.418369072102614,9.677300000000002,8.740499999999997,2.6524995068852197,0
OPSD,DK_2,2016-09-11,1.0,Rolling-28d mean FTO,10.655982620598092,23.183669565217393,12.527686944619301,6.212586956521736,6.454499999999996,2.0111043359236414,0
OPSD,DK_2,2016-09-11,1.0,Robust quantile FTO,15.318629223741704,23.183669565217393,7.865040341475689,8.800086956521735,8.141999999999996,1.6234577327800275,0
OPSD,DK_2,2016-09-11,1.0,Hindsight optimum,23.183669565217393,23.183669565217393,0.0,12.596669565217393,10.586999999999998,0.0,0
